108.873558,34.234245
108.944275,34.264988
108.872124,34.230705
0,0
108.872375,34.172485
108.927032,34.316795
108.896111,34.238770
108.896111,34.238770
108.991608,34.185661
108.927919,34.151278
108.943398,34.330177
108.854568,34.144619
108.873817,34.239140
108.949371,34.331814
0,0
108.873550,34.207222
109.069328,34.274796
108.987839,34.399662
0,0
0,0
109.006958,34.235970
0,0
108.967644,34.161377
112.138451,32.089077
108.953926,34.165630
0,0
115.500549,38.770157
0,0
108.999207,34.188644
108.873550,34.207222
108.874313,34.231209
108.874313,34.231209
108.967903,34.381294
112.522011,32.985310
108.851952,34.159382
108.886063,34.245621
127.346001,43.714817
108.873550,34.207222
0,0
0,0
113.114845,23.009291
108.906555,34.212482
108.890808,34.245991
108.890808,34.245991
108.890808,34.245991
112.864159,28.204407
112.864159,28.204407
112.864159,28.204407
108.892906,34.216522
108.905983,34.144165
0,0
108.873550,34.207222
121.648003,38.894180
108.876465,34.181007
102.542572,33.351566
109.045258,34.278091
108.997360,34.248348
119.030655,33.639637
108.892906,34.216522
109.074089,34.266315
0,0
106.209229,38.473999
108.930191,34.361191
94.707497,40.280880
94.707497,40.280880
110.376663,19.992731
109.045258,34.278091
108.905846,34.236786
108.988846,34.446190
108.905846,34.236786
108.977631,34.220768
108.997360,34.248348
108.999207,34.188644
108.999207,34.188644
108.999207,34.188644
109.022118,34.299503
109.043800,34.293640
108.935120,34.347672
108.905983,34.144165
102.542572,33.351566
109.019150,34.205906
0,0
108.892906,34.216522
109.035316,34.251656
118.247681,24.606619
109.006958,34.235970
108.875137,34.167381
108.877785,34.218925
108.871216,34.222546
108.912987,34.170097
114.889542,40.809669
113.114845,23.009291
116.723152,23.372443
120.953712,30.514004
120.953712,30.514004
120.953712,30.514004
109.019150,34.205906
0,0
109.019150,34.205906
109.019150,34.205906
109.019150,34.205906
109.019150,34.205906
109.019150,34.205906
109.019150,34.205906
108.893471,34.244865
109.019150,34.205906
108.969765,34.164444
114.397102,30.504816
108.991608,34.185661
113.058250,23.659975
108.991608,34.185661
108.968277,34.245197
108.991608,34.185661
108.870148,34.158783
109.002876,34.233509
109.000916,34.314167
108.943825,34.347633
108.932846,34.331810
108.851952,34.159382
109.013596,34.198387
108.994118,34.393009
108.916992,34.225956
108.879959,34.238842
108.908295,34.235058
108.872444,34.243748
117.941626,40.981038
108.879784,34.242943
108.886063,34.245621
108.999207,34.188644
121.132240,30.931950
112.663376,35.167297
0,0
0,0
108.876465,34.181007
108.999207,34.188644
108.999207,34.188644
108.925041,34.327679
108.872124,34.230705
108.890808,34.245991
108.879959,34.238842
109.000916,34.314167
108.879784,34.163445
116.371376,27.967085
0,0
108.926926,34.256752
116.723152,23.372443
120.953712,30.514004
0,0
124.435326,46.838020
108.943398,34.330177
108.890808,34.245991
0,0
108.974106,34.387581
108.999207,34.188644
111.245895,23.416893
109.069252,34.259232
116.366669,27.986341
123.048660,41.110184
123.561897,41.773987
0,0
109.017731,34.337246
108.999207,34.188644
108.969978,34.226341
119.030655,33.639637
108.989166,34.267460
108.978920,34.223896
108.943200,34.146011
102.542572,33.351566
108.871216,34.222546
115.384659,37.347599
0,0
108.905846,34.236786
108.926895,34.273674
108.858002,34.159637
108.967781,34.247948
109.005310,34.321449
113.040222,25.774872
0,0
115.500549,38.770157
109.010628,34.237610
124.435326,46.838020
108.876465,34.181007
108.872444,34.243748
109.058319,34.278027
108.876686,34.205864
0,0
108.877563,34.228081
108.987839,34.399662
108.896111,34.238770
108.905846,34.236786
108.967987,34.265060
108.926834,34.254368
111.245895,23.416893
108.955460,34.375492
108.949371,34.331814
108.917252,34.157486
108.880943,34.234703
109.034149,34.314342
108.868629,34.200443
109.000916,34.314167
115.994995,36.454445
108.880569,34.251938
108.967934,34.372528
108.939209,34.162743
109.068893,34.256535
108.872742,34.156853
0,0
108.905846,34.236786
116.366669,27.986341
121.648003,38.894180
108.874100,34.222687
113.604219,24.830562
108.905846,34.236786
108.890343,34.221558
113.058250,23.659975
108.969666,34.352627
115.500549,38.770157
107.179153,24.791052
0,0
108.966270,34.271042
0,0
0,0
108.984871,34.219307
108.951637,34.334019
108.905846,34.236786
108.838432,34.219559
113.912893,35.284054
0,0
128.480087,49.581890
108.873817,34.239140
108.987839,34.399662
108.896111,34.238770
0,0
108.886086,34.210178
108.876465,34.181007
0,0
108.876465,34.181007
113.251358,23.104767
116.716534,23.371476
108.924759,34.157974
108.958939,34.274151
108.964630,34.322697
102.542572,33.351566
113.779762,23.038771
113.494202,34.135693
108.988846,34.446190
121.632271,29.927122
109.019150,34.205906
113.205781,22.614665
108.886063,34.245621
108.910507,34.167392
109.019150,34.205906
121.648003,38.894180
108.912888,34.222824
108.886086,34.210178
114.889542,40.809669
109.026939,34.253296
108.893471,34.244865
108.895881,34.168031
102.542572,33.351566
115.500549,38.770157
108.904305,34.227409
0,0
0,0
0,0
108.999207,34.188644
123.478607,41.749752
108.873817,34.239140
108.878184,34.167854
0,0
108.931806,34.155038
108.936234,34.326164
108.886063,34.245621
109.015877,34.307182
0,0
108.905846,34.236786
108.983780,34.392754
109.025986,34.296627
108.949371,34.331814
108.956879,34.339325
0,0
108.872482,34.195572
0,0
109.045258,34.278091
108.943200,34.146011
109.033379,34.254250
108.874100,34.222687
116.366669,27.986341
108.886063,34.245621
0,0
123.420082,41.778034
108.872742,34.156853
109.002876,34.233509
109.041367,34.321690
116.366669,27.986341
109.035049,34.299171
112.404793,22.991243
126.673492,45.728802
0,0
108.931351,34.349606
109.016655,34.238602
108.925041,34.327679
108.925041,34.327679
108.890808,34.245991
108.925560,34.322712
108.946022,34.335186
108.925560,34.322712
108.937393,34.341385
108.945938,34.329082
108.948090,34.183304
124.435326,46.838020
0,0
0,0
113.205781,22.614665
102.542572,33.351566
108.892967,34.215263
108.997505,34.355251
108.987839,34.399662
108.928902,34.312927
108.898064,34.219105
108.892967,34.215263
115.142487,41.037033
108.967934,34.372528
106.965065,30.824278
108.878075,34.192970
108.917252,34.157486
0,0
102.542572,33.351566
108.999207,34.188644
109.069252,34.259232
115.500549,38.770157
108.948804,34.235239
108.948804,34.235239
108.876465,34.181007
108.887352,34.223412
102.542572,33.351566
108.886971,34.208012
108.886063,34.245621
108.910507,34.167392
114.086502,22.542166
115.500549,38.770157
108.886063,34.245621
108.994118,34.393009
118.133316,39.619343
108.874146,34.239933
120.958908,31.392277
108.917252,34.157486
109.035049,34.299171
116.942215,25.187012
108.891922,34.215580
109.032219,34.314980
108.989609,34.200584
120.568047,27.498360
108.895881,34.168031
108.999207,34.188644
0,0
108.939079,34.167694
108.925560,34.322712
108.927032,34.316795
0,0
123.347069,41.806698
106.716667,26.577499
109.030334,34.299622
108.936234,34.326164
108.956207,34.261456
108.936234,34.326164
119.030655,33.639637
0,0
108.883141,34.250401
108.943825,34.347633
109.027939,34.301472
109.045258,34.278091
118.133316,39.619343
102.542572,33.351566
108.993614,34.353771
0,0
108.964516,34.185993
108.868629,34.200443
108.872742,34.156853
108.929497,34.156227
120.175102,33.358158
102.542572,33.351566
108.962685,34.318810
108.905983,34.144165
0,0
108.949425,34.136848
108.886971,34.208012
108.898064,34.219105
109.017731,34.337246
108.937332,34.273796
108.945496,34.262844
108.999207,34.188644
0,0
108.941383,34.328346
113.494202,34.135693
0,0
109.031258,34.443672
0,0
123.561897,41.773987
108.927910,34.342770
108.872742,34.156853
108.877563,34.228081
108.999207,34.188644
108.939354,34.350048
109.066658,34.262604
108.999207,34.188644
108.999207,34.188644
108.880943,34.234703
108.997360,34.248348
108.994118,34.393009
0,0
0,0
108.974838,34.327839
117.120140,36.650963
109.033379,34.254250
108.985313,34.264507
108.958733,34.325783
113.040222,25.774872
108.948544,34.231542
0,0
108.958733,34.325783
108.946503,34.266582
108.969345,34.373436
109.064445,34.332832
0,0
113.015518,25.800879
0,0
108.951530,34.198376
0,0
115.142487,41.037033
0,0
102.542572,33.351566
104.671822,29.521807
108.877792,34.241535
116.321236,39.938557
109.028946,34.321014
116.317055,39.759472
108.886971,34.208012
108.941383,34.328346
113.604219,24.830562
108.964516,34.185993
0,0
0,0
108.939964,34.272457
108.999207,34.188644
113.102959,26.287907
109.008881,34.457417
108.948274,34.143140
108.938538,34.257977
0,0
108.950890,34.382069
108.893471,34.244865
0,0
0,0
108.951744,34.357037
108.985313,34.264507
117.120140,36.650963
113.040222,25.774872
116.321236,39.938557
0,0
109.064445,34.332832
108.994118,34.393009
112.864159,28.204407
108.994118,34.393009
108.979152,34.389626
108.999207,34.188644
108.918488,34.217163
108.948544,34.231542
111.753113,40.815842
117.941626,40.981038
108.949699,34.263172
108.941383,34.328346
0,0
108.999207,34.188644
113.177101,27.859699
113.216042,35.239815
109.058319,34.278027
108.905983,34.144165
0,0
108.872124,34.230705
108.905846,34.236786
124.206123,50.235840
108.857254,34.151886
108.925041,34.327679
108.938889,34.315399
114.889542,40.809669
114.699196,37.486412
0,0
108.967903,34.381294
108.880943,34.234703
108.999207,34.188644
114.659096,23.647779
109.057655,34.278053
109.016594,34.253666
102.542572,33.351566
121.648003,38.894180
108.854568,34.144619
109.002876,34.233509
108.918640,34.163979
108.905983,34.144165
108.947441,34.138115
120.241592,35.968380
109.021408,34.462399
0,0
108.851952,34.159382
109.032219,34.314980
117.941626,40.981038
0,0
0,0
0,0
123.174187,41.250488
108.927919,34.151278
0,0
108.898338,34.088284
0,0
109.039192,34.317295
0,0
0,0
0,0
109.032143,34.314999
0,0
108.977631,34.220768
108.949699,34.263172
108.943825,34.347633
102.542572,33.351566
0,0
102.542572,33.351566
108.886063,34.245621
108.942291,34.349606
108.945938,34.329082
108.894844,34.200039
108.994118,34.393009
109.024910,34.302017
108.936234,34.326164
0,0
108.887352,34.223412
108.956284,34.331066
108.999207,34.188644
108.999207,34.188644
109.006958,34.235970
109.051437,34.229176
0,0
0,0
119.327120,26.082593
108.986832,34.370098
108.999207,34.188644
108.999207,34.188644
108.999207,34.188644
0,0
0,0
127.346001,43.714817
0,0
113.114845,23.009291
106.716667,26.577499
108.998940,34.302597
0,0
108.878075,34.192970
108.997543,34.223267
108.286942,22.855152
108.999207,34.188644
114.326065,30.360640
121.648003,38.894180
109.063950,34.271214
108.892967,34.215263
0,0
120.620186,31.306450
108.999207,34.188644
112.864159,28.204407
108.872444,34.243748
108.900215,34.222874
117.153137,36.206676
122.422745,41.392487
108.905846,34.236786
113.604219,24.830562
108.876465,34.181007
108.860602,34.175254
108.994118,34.393009
109.022400,34.259869
0,0
117.153137,36.206676
108.948544,34.231542
108.999207,34.188644
0,0
108.879784,34.163445
108.876465,34.181007
0,0
108.910507,34.167392
108.963043,34.198647
108.872070,34.221519
108.944214,34.155678
109.006500,34.279593
108.895881,34.168031
0,0
115.862221,28.621471
108.999207,34.188644
112.138451,32.089077
109.074089,34.266315
0,0
108.936234,34.326164
119.030655,33.639637
109.074753,34.296692
108.868629,34.200443
0,0
94.707497,40.280880
108.886971,34.208012
108.947029,34.191730
0,0
0,0
109.045258,34.278091
119.047279,25.500126
120.953712,30.514004
120.953712,30.514004
108.925926,34.156155
0,0
113.040222,25.774872
0,0
108.905846,34.236786
120.953712,30.514004
108.969765,34.164444
102.704430,25.032470
113.040222,25.774872
108.930191,34.361191
109.045258,34.278091
116.110001,39.902401
0,0
116.425713,39.957588
102.542572,33.351566
0,0
108.937057,34.325150
108.878184,34.167854
112.002602,27.753986
108.994118,34.393009
0,0
108.885681,34.241112
116.465416,33.926113
108.947433,34.211254
0,0
0,0
120.958908,31.392277
0,0
0,0
108.999496,34.316147
109.016853,34.262691
0,0
113.058250,23.659975
0,0
0,0
108.935944,34.349991
108.876686,34.205864
108.937057,34.325150
111.245895,23.416893
108.947441,34.138115
108.918488,34.217163
109.058319,34.278027
108.933678,34.323586
123.420082,41.778034
109.019150,34.205906
104.786285,29.338066
120.568047,27.498360
108.948544,34.231542
102.542572,33.351566
109.020935,34.225819
121.648003,38.894180
112.864159,28.204407
108.985748,34.333252
106.234200,29.589081
108.991608,34.185661
94.707497,40.280880
0,0
108.854568,34.144619
108.997360,34.248348
106.724915,31.855900
0,0
0,0
0,0
0,0
108.892906,34.216522
0,0
109.023987,34.305161
109.016655,34.238602
0,0
105.602208,27.142958
106.716667,26.577499
108.999207,34.188644
0,0
108.999207,34.188644
117.199501,39.114815
0,0
102.542572,33.351566
0,0
108.995056,34.207123
108.905983,34.144165
108.892906,34.216522
0,0
108.879959,34.238842
108.895881,34.168031
108.898064,34.219105
108.872742,34.156853
108.878075,34.192970
109.024277,34.287441
113.114845,23.009291
108.885109,34.211681
108.932186,34.144652
108.925560,34.322712
114.889542,40.809669
108.877792,34.241535
0,0
106.687332,26.555574
108.999207,34.188644
114.889542,40.809669
109.079369,34.282124
108.878624,34.202919
109.019150,34.205906
109.019150,34.205906
109.032219,34.314980
108.937057,34.325150
108.947441,34.138115
108.891403,34.226582
109.045258,34.278091
108.911337,34.168357
0,0
0,0
108.946060,34.356926
108.878075,34.192970
108.890366,34.214157
0,0
108.876465,34.181007
